Date,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Label
2013-03-13,0.1027,0.0,-0.4084,-0.7717,0.4767,-0.6369,-0.765,-0.8369,0.6597,0.0,0.0,-0.4588,0.3182,0.0129,-0.2263,0.8748,0.296,-0.3818,-0.8316,-0.8176,-0.7096,-0.7579,0.0,0.1531,-0.34,1
2013-03-14,0.0,0.2263,0.0,0.0,0.4939,0.2732,0.2023,0.0,0.0,0.5709,-0.2263,0.0,0.296,-0.128,-0.7579,-0.4031,0.7579,0.0,-0.9042,0.0,0.5574,0.2732,-0.2732,0.0,-0.25,1
2013-03-15,0.9201,0.0,-0.1531,0.0,0.1531,0.0,-0.2023,0.3612,0.3612,0.0,0.3612,-0.5106,-0.802,-0.886,-0.765,0.2732,-0.9559,-0.4767,-0.3612,-0.5719,-0.6369,-0.5719,-0.5423,0.0,0.0,0
2013-03-18,0.2023,-0.9118,-0.807,-0.5994,0.2732,0.0,0.0,0.0,-0.0717,0.484,-0.1531,0.34,-0.1027,-0.8779,-0.9517,-0.9316,0.0,-0.7623,-0.8591,-0.9136,-0.5267,-0.5106,0.1779,0.4019,-0.7003,0
2013-03-19,-0.8658,-0.8885,-0.5574,-0.9661,-0.34,-0.7184,0.8074,0.0,-0.4019,-0.5574,-0.4588,-0.5423,-0.0772,0.0,0.0258,0.0,0.0,0.0,-0.2023,-0.6124,-0.4767,-0.5719,0.0,0.0,0.0,1
2013-03-20,-0.796,-0.34,-0.5423,-0.8442,0.0,0.0,0.5574,-0.128,0.1779,-0.7269,-0.2263,-0.4767,0.0,-0.5994,-0.765,0.3612,-0.7964,-0.6705,0.2491,-0.7957,0.5574,-0.7783,-0.4404,-0.5967,0.2263,1
2013-03-21,-0.4767,-0.2411,-0.2173,-0.296,-0.6908,0.1139,0.0,-0.5994,0.1027,-0.5719,0.0,-0.5106,-0.872,-0.9686,0.0516,-0.296,0.0,0.0258,0.0,-0.5719,0.0,-0.765,0.1779,-0.3182,0.5423,0
2013-03-22,-0.34,-0.5859,0.6249,0.296,-0.743,0.1531,0.0,0.0,-0.8126,0.0516,-0.5423,-0.34,-0.34,-0.6486,-0.7947,0.0,-0.1781,0.0,-0.2732,-0.9246,0.0,-0.5574,0.0,-0.1027,0.743,1
2013-03-25,0.4939,-0.5106,-0.4019,-0.7906,0.4939,-0.7906,0.1027,0.0,0.0,0.2263,0.0772,0.296,-0.6705,0.4265,-0.128,-0.6486,0.0,-0.9231,-0.8126,-0.6253,-0.296,0.5574,-0.1531,-0.2023,0.015,0
2013-03-26,0.4019,0.0,-0.4417,-0.7506,-0.8442,-0.3818,0.4019,0.0,-0.4939,0.0,0.0,-0.2263,-0.5423,0.0,0.128,0.0,-0.2263,-0.8885,-0.3182,-0.91,-0.4927,0.1531,-0.0516,0.2263,-0.4767,1
2013-03-27,0.0,-0.1027,-0.5106,0.5994,0.0,0.7906,-0.7184,0.3182,-0.9042,-0.6705,-0.0772,0.0,-0.128,0.6705,0.0258,-0.5267,-0.4215,-0.5423,-0.5423,-0.4019,0.0,-0.8225,-0.2732,0.6369,-0.5423,0
2013-03-28,-0.6124,-0.7269,0.0,-0.7783,-0.0772,0.7506,0.4215,-0.34,0.0,0.0,0.0,-0.296,0.2732,0.0,0.0,0.3818,-0.8934,-0.6705,-0.4939,-0.3612,0.1531,-0.4588,0.0,-0.9022,-0.8074,1
2013-04-01,0.0,-0.5994,-0.5106,0.0,-0.6249,0.0,0.0,0.2273,-0.936,0.2263,0.0,-0.7902,-0.1779,-0.2732,-0.8481,-0.6705,-0.25,-0.6486,-0.5106,-0.6808,-0.3818,0.2023,0.0,0.0,0.4215,0
2013-04-02,-0.5106,0.872,-0.8316,0.0,0.0,-0.5994,-0.1027,-0.9337,-0.8271,-0.7003,-0.0351,0.0,0.0,-0.3182,-0.4404,-0.836,-0.2732,0.0,-0.0516,0.0,0.0,-0.5647,0.34,0.0,-0.8689,1
2013-04-03,0.0,-0.0258,0.6652,0.0,0.4588,-0.8689,-0.6808,0.0,0.0,-0.1779,-0.0516,-0.296,-0.34,0.0,-0.7003,-0.3818,0.0,-0.4767,0.2732,0.0516,-0.5267,-0.8957,0.128,0.0,-0.891,0
2013-04-04,-0.9042,-0.4939,0.0,-0.4215,0.0,-0.4767,0.2023,-0.2263,-0.128,0.0,-0.4976,0.1027,0.296,0.0,-0.6486,-0.0772,-0.743,-0.4019,-0.4404,0.0,-0.4404,-0.1027,-0.2144,0.0,-0.765,1
2013-04-05,0.3818,-0.6808,0.0,0.0,0.0,-0.8126,0.0258,-0.3786,-0.0516,0.6908,-0.2263,0.0,-0.4404,-0.5949,0.0,-0.5994,-0.6369,0.4588,0.34,0.4215,-0.34,-0.4215,0.0,-0.3182,0.0,0
2013-04-08,-0.5574,0.5574,-0.6249,-0.5106,0.0,0.0,0.0,-0.34,0.1027,-0.7506,-0.836,0.3818,0.0,-0.2023,-0.7935,0.0,0.4576,0.4767,-0.1027,-0.7717,-0.5574,0.0,-0.5267,0.3612,0.0,1
2013-04-09,0.0,-0.6249,-0.34,0.4767,-0.872,-0.7783,-0.8805,-0.296,-0.4019,-0.3182,-0.2732,0.0,-0.7579,0.0,-0.4019,0.0,0.2263,0.0,0.1027,-0.7096,-0.296,0.0,0.0,0.0,0.0,1
2013-04-10,-0.2732,-0.3818,-0.7783,0.0,0.4404,0.0,0.3612,-0.8176,0.0,-0.9584,0.0,-0.4215,-0.4767,0.8271,-0.6486,-0.34,-0.128,0.6854,0.4767,-0.5859,0.3612,0.0,0.3182,0.4939,-0.296,1
2013-04-11,0.296,0.0,0.0,-0.7608,0.4939,-0.4767,-0.0314,0.0,-0.6486,-0.296,-0.7906,-0.7783,-0.5719,0.0,0.5423,0.4019,-0.5859,0.6124,0.4767,-0.3612,0.0,-0.1531,0.0,-0.2023,-0.6808,1
2013-04-12,0.2617,0.0,0.0516,0.9524,0.2263,-0.7424,-0.6249,-0.91,0.0,0.4019,0.0,-0.4215,0.0,0.0,0.5106,0.0,-0.8481,-0.3818,0.0,0.0,0.4404,0.0,0.1779,0.0,-0.5994,0
2013-04-15,0.4019,0.25,-0.1779,-0.5106,-0.6249,0.0,-0.2682,0.0,0.0,-0.7351,0.0,-0.128,-0.6369,-0.4588,-0.2263,-0.5106,-0.5423,0.4019,-0.4939,0.0,-0.128,-0.4404,0.7269,0.0,0.5556,0
2013-04-16,-0.3612,-0.6705,0.0,-0.7906,-0.431,-0.8696,0.7269,-0.7964,0.0,0.0,0.0,-0.6124,0.2023,-0.6486,0.2263,0.0,-0.0268,-0.8126,-0.8885,0.0,-0.6166,-0.7623,0.0,-0.6705,-0.25,1
2013-04-17,0.0,0.0772,0.4728,0.0,0.128,-0.2732,-0.8402,-0.6369,-0.4939,-0.7184,-0.4588,-0.6808,-0.8316,-0.6124,0.0,0.0,0.0,-0.8271,0.0,-0.8074,0.5719,0.6124,0.0,-0.6705,0.0,0
2013-04-18,-0.9118,-0.7506,-0.34,-0.5106,-0.296,0.0,0.0,-0.9062,0.7232,-0.8402,-0.4939,-0.8979,-0.802,-0.7184,0.0772,0.4767,-0.3818,-0.3182,-0.6124,0.6549,0.5423,-0.5859,0.6486,0.0,0.4588,0
2013-04-19,-0.4939,0.9208,0.0,0.4939,-0.1779,-0.3612,-0.6705,-0.2023,-0.9001,-0.7717,0.6705,-0.8555,0.6997,0.7269,0.2658,0.128,0.0,-0.9136,0.2023,0.0,-0.9231,0.5574,-0.4767,0.0,-0.2023,1
2013-04-22,0.0,-0.9313,0.296,-0.3612,-0.5423,-0.6808,-0.8225,-0.8074,0.4939,0.4767,-0.7783,0.0,-0.8176,-0.128,-0.4767,0.0,-0.4767,-0.7506,0.0,-0.1027,0.5267,-0.8271,0.0,-0.8807,0.5773,1
2013-04-23,-0.5267,-0.9181,0.2023,0.0,0.3412,0.0,-0.7096,-0.9001,0.4215,-0.9144,0.0,0.0,0.0,-0.128,-0.5994,-0.4939,-0.4714,0.0,-0.7347,-0.4939,-0.2023,0.0,-0.34,-0.8545,-0.8779,1
2013-04-24,-0.25,-0.4767,-0.8316,0.5423,0.4215,0.1471,-0.1139,-0.8271,0.3818,-0.8519,0.0,-0.296,-0.3612,0.0,0.0258,-0.8807,-0.4019,-0.3818,-0.4215,-0.8442,-0.296,0.2023,0.2732,0.0,-0.296,0
2013-04-25,-0.8176,-0.6486,0.5423,-0.8074,-0.6486,0.5574,0.4019,0.0,-0.9571,0.0772,0.0,-0.4404,-0.7579,0.341,-0.1027,-0.6597,0.4215,0.0,-0.5423,-0.5574,0.7391,-0.7506,0.0,0.0,0.0,1
2013-04-26,-0.6369,-0.8934,0.8225,-0.3182,0.0,-0.6486,-0.5994,-0.9669,-0.5859,0.0,0.0,0.0,-0.7184,0.0,0.0,-0.8481,0.0,-0.4019,-0.4404,-0.3612,-0.5106,-0.8316,-0.5994,0.2023,-0.7096,1
2013-04-29,-0.8591,-0.9136,0.4215,-0.5574,0.0,-0.9169,0.4215,-0.9274,-0.4588,-0.7964,-0.8402,0.0516,-0.5267,0.0,0.0,-0.5267,-0.4215,-0.1779,0.0,-0.9432,-0.2263,0.0,-0.7717,-0.34,0.0,1
2013-04-30,0.0,0.0516,0.0,0.0,0.4404,-0.8225,-0.7783,-0.5574,-0.5267,-0.5267,0.4767,-0.5267,0.4019,0.0,0.4404,0.0,-0.9287,-0.4767,0.0,0.3182,0.4393,-0.6908,-0.2003,0.4215,-0.4588,1
2013-05-01,-0.6705,0.0,-0.2732,-0.0613,-0.5423,-0.296,0.0,0.3811,0.0,0.5574,-0.743,-0.1531,-0.1027,0.0498,0.0,-0.3818,0.25,-0.8126,0.0,0.0,0.2415,0.0,-0.838,0.0,-0.7184,0
2013-05-02,-0.6486,0.0,-0.6369,-0.3182,-0.4215,0.0,0.0,-0.6808,0.0,-0.83,-0.8591,-0.296,-0.8689,0.1531,-0.4215,-0.4588,0.631,-0.8689,0.0772,0.4019,-0.8168,0.0,-0.9451,-0.8625,0.0,1
2013-05-03,0.5994,-0.8225,-0.3339,-0.8555,0.0,-0.4404,-0.9062,-0.2382,-0.8658,0.0,0.1531,0.0,-0.25,0.0,-0.8658,-0.3182,0.3682,-0.6808,0.2023,0.129,0.0,-0.2263,-0.25,0.0,-0.8074,1
2013-05-06,-0.8326,-0.6649,-0.6369,0.0,-0.9313,0.2732,-0.9022,-0.8885,-0.2023,-0.3612,-0.6808,0.128,0.5719,-0.3182,-0.5719,0.4767,0.0,0.4767,-0.6705,0.0772,-0.4939,-0.2497,-0.9371,0.0,0.6908,0
2013-05-07,0.0,-0.5544,-0.8779,-0.7964,-0.4939,-0.8689,-0.2023,0.1779,-0.6249,-0.9545,0.5558,0.3182,-0.6369,0.0,0.0,-0.0516,0.0,-0.5719,0.0,0.296,-0.6705,-0.5106,-0.34,-0.4404,0.0,1
2013-05-08,-0.2263,-0.7003,-0.3182,0.25,-0.1027,-0.4404,0.25,0.0,-0.3372,-0.7351,-0.5095,0.0,-0.6486,-0.4019,-0.5859,0.0,-0.0772,-0.6249,-0.296,0.0,0.0,0.4019,-0.7469,0.3818,-0.3182,1
2013-05-09,0.0,-0.4019,-0.3612,0.0,-0.3182,0.0,0.0,-0.2263,0.4019,-0.0772,0.4019,-0.5994,-0.8402,-0.5267,-0.93,-0.9153,0.4939,-0.8316,-0.6808,-0.4404,-0.6124,-0.5859,0.0,0.0,-0.7717,0
2013-05-10,-0.4588,-0.2263,-0.5574,-0.6705,-0.296,-0.8934,-0.34,0.0258,0.3612,-0.9284,0.0,-0.7269,-0.4019,0.0772,0.0772,0.7003,-0.34,-0.1531,0.0,-0.5106,0.4019,0.4019,0.0,0.2732,0.0,1
2013-05-13,-0.743,-0.8689,-0.7269,-0.8126,-0.5423,-0.4767,0.0,0.0,-0.4939,-0.8957,-0.6908,-0.5994,0.0,-0.1027,0.0,-0.7351,-0.5423,-0.9531,-0.8779,-0.7096,0.0,0.2023,0.1531,-0.5994,0.7845,0
2013-05-14,0.0,-0.4939,-0.6486,-0.1027,0.0,0.0,0.4767,0.4939,-0.4795,0.1027,-0.8979,0.6597,0.3612,0.4767,0.4019,-0.6597,-0.8271,0.2144,-0.2023,-0.5994,-0.2484,0.2732,-0.4767,0.4404,-0.743,1
2013-05-15,-0.7003,-0.8225,-0.3612,0.0,0.0,-0.7024,0.1027,0.0,-0.34,0.7184,0.0,-0.296,-0.8442,-0.4767,0.4767,0.0,-0.3818,0.4404,-0.1531,0.0,-0.6818,0.0,-0.6908,0.0,-0.8442,1
2013-05-16,-0.5255,-0.5994,-0.7003,0.0,-0.8957,0.0,0.0,0.0,-0.4588,-0.5574,-0.4019,-0.8481,-0.6808,0.0,0.0,0.5719,-0.8979,-0.5994,0.0,0.5423,0.0,0.0772,-0.886,-0.1335,-0.296,0
2013-05-17,-0.7506,-0.6808,0.0,0.0,-0.7964,0.5106,-0.8126,0.2617,0.0,-0.967,-0.936,-0.8168,-0.7845,0.0,0.2023,-0.5574,-0.8126,0.1027,0.2023,-0.6486,-0.6705,-0.5719,-0.7906,0.0,0.5574,1
2013-05-20,0.5106,0.0,0.0,0.0,-0.4019,-0.5106,0.0,0.1779,0.0,-0.5994,-0.34,-0.5106,0.0,-0.86,0.0,0.0,-0.2315,-0.1027,-0.5106,0.0,0.25,0.2144,-0.8271,0.0,0.0,0
2013-05-21,0.0754,0.7579,-0.5859,0.0,-0.836,0.2023,0.0,0.0258,-0.2263,0.0,0.0,0.4767,-0.4703,-0.5574,-0.1779,0.5106,0.3818,0.2263,-0.6486,0.0,-0.34,0.0,-0.4215,-0.8065,0.0,1
2013-05-22,-0.8591,0.6351,0.0,-0.128,-0.5106,0.0,0.4019,-0.8126,-0.9217,0.5106,0.8176,-0.765,-0.4939,0.25,-0.3182,-0.7845,-0.1027,-0.6478,-0.2023,-0.7964,-0.6597,-0.5267,-0.5719,-0.5106,-0.5994,0
2013-05-23,0.8271,-0.91,-0.4767,0.3182,-0.0639,-0.802,-0.1027,-0.891,-0.5106,0.3182,-0.4939,0.0,-0.6908,-0.8779,-0.8271,-0.1779,-0.8658,-0.5423,-0.7845,0.0,-0.6705,0.3182,-0.5106,-0.8271,-0.8316,0
2013-05-24,-0.4939,-0.128,-0.34,-0.8885,-0.9418,0.0,0.1531,0.0,0.0,0.0,-0.296,0.0772,0.6369,0.6124,0.0,-0.5994,0.296,-0.5965,-0.3802,-0.0258,0.0,0.0,-0.6969,0.6872,-0.7351,1
2013-05-28,-0.7579,-0.4588,-0.7506,-0.34,-0.8271,0.6369,-0.7964,-0.9325,0.6597,-0.3818,0.3612,-0.8212,0.0,0.0,-0.6486,-0.6369,-0.4019,-0.8074,-0.9638,-0.2023,0.0,0.0,-0.5574,0.0,-0.2263,1
2013-05-29,0.5859,0.5267,0.0,0.34,0.0,0.9485,-0.8979,0.0,-0.8316,0.0,-0.1779,-0.7096,-0.8934,-0.6486,-0.802,-0.6124,-0.7845,0.0,0.0,0.5719,-0.6908,-0.6705,-0.4019,0.0,0.743,0
2013-05-30,0.128,-0.5994,0.0,-0.8807,-0.8979,-0.8176,-0.2682,-0.4019,0.0,-0.9136,0.0,-0.4767,-0.8271,-0.9231,-0.8979,0.5267,-0.1027,-0.5267,-0.4404,0.0,0.0,0.6705,-0.0258,0.0,-0.8126,1
2013-05-31,0.5719,0.7717,0.0,-0.7351,0.0,-0.6249,-0.6369,-0.8316,-0.836,-0.4215,0.1779,0.0,-0.6908,0.6249,0.0516,0.6808,0.0,-0.5719,-0.34,0.0,-0.2263,-0.7717,-0.296,-0.8402,0.25,0
2013-06-03,-0.8442,-0.8074,-0.2263,-0.9081,0.6597,-0.5574,-0.8885,-0.4588,-0.9042,0.296,-0.3182,-0.8591,-0.3382,-0.5525,-0.5574,-0.5106,-0.802,-0.2292,-0.0258,-0.3818,-0.7868,0.5859,0.0,-0.4019,-0.4767,1
2013-06-04,-0.2263,-0.7351,0.0,0.0,0.296,0.4939,0.0258,0.6249,-0.5574,-0.296,-0.9382,0.0,0.2263,0.0772,-0.128,0.1779,-0.2023,0.0,-0.5574,0.0,0.0,-0.9231,0.0258,0.2023,0.3818,0
2013-06-05,-0.2263,-0.7096,-0.4404,-0.6249,-0.6908,-0.7717,-0.5574,-0.296,-0.7506,0.7096,-0.128,0.0,-0.296,0.0,-0.0772,0.2263,0.0,0.0,0.0,-0.2023,-0.6808,-0.7845,-0.4404,-0.3612,-0.0258,0
2013-06-06,-0.7845,0.1695,-0.1571,-0.2263,-0.91,-0.5859,-0.7906,-0.5719,-0.2732,-0.5267,0.0,0.0,0.0,-0.8271,0.0,0.3612,-0.4118,-0.7783,0.6249,0.5983,-0.34,0.0772,-0.5423,-0.2732,0.5574,1
2013-06-07,0.25,0.296,-0.3182,-0.3182,0.0,0.4767,0.5106,0.0,0.0,-0.4215,-0.2732,-0.0516,-0.296,-0.7845,0.1027,0.0,0.0,0.0,-0.1027,-0.34,-0.3182,0.1695,-0.6486,-0.3167,-0.6369,1
2013-06-10,0.0,0.6369,0.0,-0.5423,0.7579,-0.7096,-0.2263,0.5574,0.0,-0.6369,-0.2023,-0.0516,0.296,-0.2023,-0.5106,0.0,0.3818,0.0,-0.6486,-0.34,-0.705,0.6249,0.6486,0.0,0.0,0
2013-06-11,-0.8641,0.25,0.4767,-0.296,0.7003,0.0,-0.5423,0.0,0.3818,-0.5719,-0.5574,0.0,0.5859,-0.4404,0.0772,0.0,-0.7189,0.0,0.6801,0.743,-0.5106,-0.0772,0.0,0.0,-0.2263,0
2013-06-12,-0.5574,0.0,0.0,0.0,-0.5106,0.0,-0.6705,-0.7351,0.3182,0.0,-0.4404,0.296,0.0516,-0.7351,-0.8807,0.0,-0.3536,-0.6705,0.1531,-0.7351,-0.802,-0.5574,0.1139,-0.6808,0.0,0
2013-06-13,-0.4482,0.6486,0.0,-0.8316,-0.5423,-0.128,0.0,0.0,0.4019,-0.5994,0.4939,0.4588,-0.2023,0.1823,-0.34,-0.7783,-0.7783,0.0,0.3182,-0.4404,0.0,0.0,0.0,-0.1174,-0.1531,1
2013-06-14,-0.7579,0.0,0.3818,0.25,-0.357,-0.3544,-0.2023,-0.8738,-0.714,-0.2263,0.0,0.7717,-0.3781,-0.4404,-0.6597,0.4019,0.5267,-0.2263,0.2023,-0.4588,-0.7351,0.0,-0.6249,0.0,-0.4404,0
2013-06-17,0.3818,-0.872,-0.3818,-0.6808,0.0,0.0,0.2263,-0.6705,-0.2263,-0.9422,0.0,0.3612,-0.0516,0.0,0.9038,-0.4767,0.0,-0.2732,-0.4215,0.0,-0.5994,-0.6808,0.4404,0.2263,-0.4019,1
2013-06-18,-0.5574,-0.25,-0.7964,0.0,-0.7269,-0.25,0.5267,-0.0191,-0.8625,-0.2263,-0.8481,-0.2732,0.34,-0.34,-0.2732,-0.3182,0.0,-0.3089,-0.7579,0.0,0.0,0.0,-0.3818,-0.2732,-0.6808,1
2013-06-19,-0.25,-0.4588,-0.2732,-0.4767,-0.5267,0.3641,-0.0772,0.3687,-0.7845,-0.0258,0.0,0.1531,-0.5809,-0.7269,0.2732,-0.93,-0.296,-0.6705,-0.1531,-0.8225,-0.4404,-0.3818,0.0,-0.1027,0.0,0
2013-06-20,-0.765,-0.4588,-0.8689,-0.25,-0.5267,0.296,-0.8402,0.3612,0.8225,-0.4173,-0.9509,-0.5574,-0.4943,0.4404,-0.7351,-0.8074,-0.296,0.7374,0.127,0.5859,-0.4767,0.5106,0.0,0.0,-0.0258,0
2013-06-21,-0.4753,0.0,0.6249,-0.4588,-0.9042,-0.4939,0.0,0.5719,-0.296,-0.6705,0.0,0.5811,0.2263,-0.4939,-0.1531,0.0,-0.1027,0.0,-0.5849,-0.25,-0.5267,-0.6908,-0.1027,0.0,-0.4215,1
2013-06-24,-0.0258,-0.802,-0.836,0.1779,-0.4939,-0.8338,-0.7026,0.4449,0.6808,-0.9062,-0.4215,-0.3182,-0.2575,-0.4939,-0.3818,0.0,-0.8481,-0.1027,0.0,-0.3818,0.0,0.3025,-0.6705,0.0,-0.5423,0
2013-06-25,-0.6486,0.0,-0.4767,0.0,0.0,0.8779,0.4215,0.34,0.296,-0.743,-0.2235,0.0,-0.7003,0.683,0.0,0.296,-0.7717,-0.6486,-0.8883,-0.5994,0.3804,-0.2023,-0.7096,0.0,-0.4588,1
2013-06-26,-0.9246,-0.6808,-0.2732,-0.34,-0.6488,-0.5574,-0.228,0.4019,0.5106,0.4019,0.3612,-0.7964,0.0,0.6486,0.0,0.0,-0.8555,0.0,-0.4215,0.0,0.4019,-0.4404,0.6369,0.0,0.0,1
2013-06-27,-0.6908,0.0,-0.5267,0.0,0.0,0.8922,0.0,0.0,0.0,0.1027,0.0,-0.5574,-0.4767,0.7351,-0.1655,-0.8625,-0.9153,-0.4019,0.0,0.34,-0.3506,0.2023,0.5719,-0.3182,-0.8126,1
2013-06-28,0.0,-0.7689,-0.8316,-0.2062,-0.2732,0.2263,-0.25,0.4588,-0.2023,-0.8126,0.0,-0.671,-0.5574,-0.4215,0.0,-0.8126,0.4019,-0.4939,-0.2263,-0.6705,0.4019,0.1027,-0.743,0.0,0.6858,0
2013-07-01,0.6808,0.3612,0.0,0.0,-0.4404,-0.6369,0.0,0.0,-0.8807,-0.296,0.0,0.802,-0.3818,0.2023,-0.2732,-0.25,-0.5994,0.4767,-0.25,0.4939,-0.6249,-0.2263,0.8519,0.0,-0.1779,1
2013-07-02,0.0,-0.9081,-0.3182,0.0,-0.6369,0.0,-0.765,-0.4588,0.2023,-0.2732,-0.6597,-0.2023,0.3182,-0.2732,0.0,0.8074,-0.8555,0.2023,-0.936,0.0,-0.34,-0.9451,0.0,0.4215,0.296,0
2013-07-03,-0.8519,-0.5267,0.0,0.0,-0.5423,0.0,0.128,0.0,0.0,0.34,-0.5859,0.4588,0.0,0.0,0.0,-0.3612,0.0,-0.34,-0.6597,0.0,-0.6486,-0.296,0.4767,0.1531,0.0,1
2013-07-05,-0.5994,0.2057,0.0,0.2263,0.0,0.4588,0.0,-0.5106,0.3612,-0.5423,-0.34,-0.6597,0.0,-0.6486,0.1842,-0.34,0.0,-0.7783,0.7506,0.765,-0.5859,0.34,-0.25,0.6124,0.0,1
2013-07-08,-0.7964,0.2732,0.0,0.4199,-0.0397,0.5423,-0.3818,0.0,-0.4767,0.743,0.5574,-0.9186,0.0,-0.25,-0.3818,-0.128,0.5574,0.0,-0.4215,0.0,-0.5574,-0.886,-0.9062,0.0,-0.4939,1
2013-07-09,-0.0056,-0.5095,0.0,0.0258,-0.7351,0.2023,0.8481,0.0,-0.7269,-0.5423,0.2732,0.431,0.0772,0.5719,-0.2263,-0.7096,-0.8807,0.0,-0.5423,0.0,-0.4019,0.0,0.2023,0.0,-0.2732,1
2013-07-10,0.0,-0.5423,-0.4767,0.1027,0.3182,-0.5994,-0.6486,-0.4019,-0.9287,-0.4588,0.0,-0.8591,-0.6705,0.4019,0.4404,-0.9042,0.0,-0.34,-0.8834,0.128,-0.6908,0.0,0.0,-0.34,-0.9501,0
2013-07-11,-0.34,-0.2263,-0.3182,0.0,0.0,0.0772,-0.4767,-0.886,-0.9509,0.0516,0.4215,-0.6705,-0.5719,0.4215,-0.5095,0.0,0.0258,-0.6486,-0.34,0.6124,0.0,0.0,-0.6705,0.4019,-0.296,1
2013-07-12,0.886,-0.0258,0.7783,0.0,-0.1779,0.0,-0.6908,-0.6808,0.0,-0.8126,0.0,0.0351,-0.1779,0.0,0.0,-0.0516,0.4019,0.0,0.0,0.8271,-0.3818,0.5106,-0.5994,0.0,0.7003,1
2013-07-15,-0.5267,-0.3612,-0.0772,0.9382,0.0,-0.7003,0.7845,-0.0572,-0.6908,0.6808,0.0,0.5106,0.0,-0.6249,0.1341,0.0772,0.2732,0.0,-0.3818,0.0,-0.5994,-0.128,0.0,0.128,-0.9571,1
2013-07-16,0.0,0.0,0.6486,-0.0031,-0.2732,0.0,0.836,-0.4019,-0.0516,0.0,-0.7783,0.0772,-0.4404,-0.8519,-0.4404,0.0,-0.926,-0.7506,-0.128,0.0,0.0,-0.8442,-0.5267,0.0762,0.0,0
2013-07-17,-0.8807,0.128,0.0,-0.4767,0.5719,-0.2023,-0.8968,0.2732,-0.4588,-0.5859,0.0,-0.6361,0.0,-0.8481,0.0,-0.6667,-0.6249,0.2716,-0.7184,0.5859,-0.765,-0.8625,-0.128,0.0,-0.875,1
2013-07-18,-0.296,-0.0516,0.6812,-0.7003,-0.8442,-0.4019,-0.7269,-0.6705,-0.296,0.296,-0.7351,-0.4939,0.6908,-0.4215,-0.5994,0.1779,-0.0772,-0.5994,-0.6486,-0.8974,-0.891,-0.2023,-0.765,0.0,-0.7269,1
2013-07-19,-0.9022,-0.6124,-0.2263,-0.5574,-0.9232,0.4215,-0.296,0.1531,-0.4767,-0.0516,0.4767,0.0,-0.1531,-0.1531,0.1531,0.0,-0.296,-0.8779,0.6106,-0.8442,-0.9186,-0.5256,-0.4767,0.3365,-0.7506,0
2013-07-22,0.5859,-0.802,-0.7845,0.2263,-0.8934,-0.25,0.8316,-0.34,-0.8402,-0.6249,0.0,-0.4215,-0.1027,0.2023,0.2732,-0.8271,-0.714,-0.4019,0.4215,-0.5267,-0.5719,-0.9131,-0.8074,0.0,-0.6908,1
2013-07-23,0.0,-0.6597,-0.6808,-0.5994,-0.34,0.0,-0.5574,-0.2023,0.2589,0.0,-0.4939,0.8402,0.6124,-0.886,-0.5994,0.0,0.296,-0.8807,-0.8225,-0.4404,-0.4404,0.0,-0.25,-0.1531,-0.6249,1
2013-07-24,-0.6486,-0.6486,0.0,0.5423,-0.8807,-0.4588,0.0,-0.7717,0.0,0.1027,-0.4019,-0.4974,-0.5719,-0.4767,-0.7003,-0.6486,-0.4215,-0.6597,-0.296,-0.9509,0.4019,-0.8225,-0.4215,-0.6486,-0.2023,0
2013-07-25,0.7351,0.0,0.4767,-0.7003,0.4019,0.7096,-0.8255,0.0,0.7269,-0.0772,-0.8519,0.296,-0.7269,-0.9118,-0.7579,0.0,-0.296,-0.4404,0.0,-0.34,-0.9217,0.4019,-0.886,-0.8481,-0.6808,1
2013-07-26,0.34,0.0,0.128,0.0,0.0,-0.8795,-0.296,-0.3818,0.2263,-0.4588,0.2023,-0.0258,-0.128,0.0,-0.6908,-0.3612,-0.4019,0.6834,-0.8316,-0.6249,-0.4404,-0.8658,0.6293,-0.4767,-0.9371,1
2013-07-29,-0.4019,0.298,0.743,-0.6597,-0.5574,-0.5106,-0.8479,-0.5859,-0.3353,-0.836,-0.6124,-0.4939,-0.743,0.0,-0.296,0.4215,0.0,-0.5423,-0.5423,0.0,-0.4588,-0.4939,-0.6249,-0.7003,0.4019,0
2013-07-30,0.0,-0.6249,-0.6808,-0.296,-0.6705,-0.5574,0.4588,-0.296,-0.5267,-0.4588,0.0,-0.7096,0.2732,-0.6597,-0.5256,-0.25,-0.8126,0.0,-0.4939,0.0,-0.743,-0.4404,0.0,-0.8834,-0.4215,0
2013-07-31,0.0,-0.9413,0.34,-0.0516,0.0,0.0,0.0,-0.2887,0.7845,-0.6705,-0.6486,-0.6249,-0.8952,0.128,0.7689,-0.296,-0.25,-0.7964,0.0,0.0,0.0,-0.6486,0.836,0.0,-0.128,0
2013-08-01,0.4019,-0.5106,0.1531,-0.2263,-0.2819,0.0,-0.4767,-0.1027,-0.8126,-0.0,-0.3182,-0.7096,-0.9371,0.3182,0.0,0.0,-0.7506,-0.7003,-0.5859,0.0258,-0.0258,-0.5423,0.5106,0.4404,-0.4939,1
